监测时间,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
2022/1/5 4:00,9.73,8.21,9.769,2.818,0.17,0.0476,1.678,353.7,7.3
2022/1/5 4:00,15.27,7.776,8.742,4.21,0.025,0.0161,0.3856,132.46,2.235
2022/1/5 4:00,11.2,7.65,11.739,2.17,0.0528,0.0479,1.315,284.8,29.8
2022/1/5 4:00,11.83,7.65,8.342,1.231,0.0815,0.0298,1.793,240.6,7.8
2022/1/5 4:00,9.25,7.04,9.01,2.085,0.4334,0.0765,2.341,452.4,18.8
2022/1/5 4:00,14.72,8.14,10.44,0.4,0.025,0.01,1.08,119.97,4.49
2022/1/5 4:00,10.84,7.66,11.726,1.9,0.0578,0.0393,2.253,321.5,39.2
2022/1/5 4:00,14.67,7.04,8.02,1.205,0.025,0.011,1.075,155.9,12.14
2022/1/5 4:00,10.69,7.81,10.575,1.397,0.1,0.0456,2.225,416,294.5
2022/1/5 4:00,10.22,7.664,9.102,2.43,0.4423,0.1553,2.2397,2446.945,302.345
2022/1/5 8:00,15.33,7.171,8.179,0.97,0.025,0.005,0.8592,118.586,2.011
2022/1/5 8:00,9.96,8.12,9.48,3.41,0.32,0.18,3.83,468.64,200.78
2022/1/5 8:00,15.53,8.399,8.694,0.4928,0.025,0.005,0.8064,115.02,2.736
2022/1/5 8:00,9.82,8.23,9.894,2.772,0.14,0.052,1.508,353.9,7.4
2022/1/5 8:00,15.26,7.788,8.896,2.24,0.025,0.0205,0.3978,132.596,2.138
2022/1/5 8:00,11.47,7.72,11.786,2.128,0.0428,0.0438,1.986,286.9,29.5
2022/1/5 8:00,11.81,7.63,8.438,1.146,0.0932,0.0315,2.005,240.8,9.6
2022/1/5 8:00,9.25,7.04,9.025,2.259,0.4343,0.0761,2.92,451.6,17.6
2022/1/5 8:00,14.63,8.16,10.58,0.52,0.025,0.01,0.93,119.92,4.29
2022/1/5 8:00,10.97,7.59,11.692,1.4,0.053,0.0414,2.367,307.3,24.4
2022/1/5 8:00,14.67,7.04,8.05,1.297,0.025,0.01,1.117,156.8,12.05
2022/1/5 8:00,10.81,7.78,10.509,1.397,0.1,0.0456,2.225,411.3,254.7
2022/1/5 8:00,10.24,7.649,9.234,2.55,0.5003,0.1605,1.9616,,331.352
2022/1/5 12:00,15.38,7.18,8.271,0.86,0.025,0.005,0.8333,118.368,2.027
2022/1/5 12:00,10.3,8.14,9.38,2.93,0.25,0.17,3.28,473.74,217.77
2022/1/5 12:00,15.61,8.412,8.714,0.5556,0.025,0.005,0.6745,114.984,2.826
2022/1/5 12:00,9.98,8.25,10.024,2.772,0.14,0.0502,1.618,353.3,8.3
2022/1/5 12:00,15.25,7.768,8.879,3.37,0.025,0.0137,0.2448,133.546,2.162
2022/1/5 12:00,11.73,7.88,11.691,2.19,0.0555,0.0454,1.978,286,28.5
2022/1/5 12:00,12.03,7.65,8.446,1.285,0.1046,0.0332,1.715,240.6,13.2
2022/1/5 12:00,9.48,7.04,8.951,1.825,0.4406,0.0748,2.585,451.3,15.3
2022/1/5 12:00,14.62,8.14,10.59,0.25,0.025,0.01,0.97,120.54,5.2
2022/1/5 12:00,11.37,7.59,11.583,1.8,0.0374,0.0411,2.352,310.3,28.9
2022/1/5 12:00,14.79,7.05,8.01,1.147,0.025,0.012,1.075,156.1,12.03
2022/1/5 12:00,10.89,7.79,10.444,1.397,0.1,0.0456,2.225,412.7,230.9
2022/1/5 12:00,10.38,7.639,9.17,2.88,0.6858,0.1411,2.231,,171.419
2022/1/5 16:00,15.4,7.195,8.293,0.7,0.0326,0.0067,1.628,118.352,1.999
2022/1/5 16:00,10.04,8.14,9.55,3.32,0.28,0.17,,476.41,242.33
2022/1/5 16:00,15.62,8.413,8.69,0.624,0.025,0.005,0.6221,115.161,2.839
2022/1/5 16:00,12.92,8.45,3.834,2.772,0.14,0.0502,1.618,2.8,5.2
2022/1/5 16:00,15.29,7.771,8.854,4.08,0.025,0.0134,0.3274,134.171,2.083
2022/1/5 16:00,11.61,7.54,12.438,2.162,0.0461,0.0484,1.778,283.6,25.1
2022/1/5 16:00,12.12,7.67,8.47,1.417,0.0892,0.0338,1.766,243.5,15
2022/1/5 16:00,9.68,7.04,9.121,2.572,0.4291,0.0757,2.373,449.2,15.1
2022/1/5 16:00,14.81,8.17,10.68,0.5,0.025,0.01,1.05,120.34,5.38
2022/1/5 16:00,11.27,7.62,11.642,1.6,0.0453,0.042,2.338,317.8,32.4
2022/1/5 16:00,14.79,7.06,8.05,1.355,0.025,0.012,1.075,155.48,11.78
2022/1/5 16:00,11.02,7.77,10.355,3.107,0.12,0.0102,0.882,411.2,214
2022/1/5 16:00,10.42,7.785,9.112,3.27,0.7036,0.1312,2.441,,180.949
2022/1/5 20:00,15.34,7.186,8.261,1.24,0.025,0.005,0.8915,118.436,2.027
2022/1/5 20:00,9.81,8.15,9.62,3.19,0.28,0.16,3.25,482.15,215.56
2022/1/5 20:00,15.57,8.41,8.682,0.5962,0.025,0.005,0.7673,115.02,3.075
2022/1/5 20:00,15.06,8.12,5.914,2.233,0.1,0.005,,3,6.3
2022/1/5 20:00,15.26,7.76,8.813,4.38,0.025,0.0145,0.2968,133.332,2.273
2022/1/5 20:00,12.19,7.61,11.456,2.114,0.053,0.0471,1.459,262.9,48.7
2022/1/5 20:00,11.93,7.65,8.438,1.401,0.1338,0.0425,2.084,273.8,19.9
2022/1/5 20:00,9.62,7.03,9.052,2.389,0.4179,0.0741,2.246,447.4,16.3
2022/1/5 20:00,15.01,8.2,10.9,0.28,0.025,0.01,1.01,119.24,5.74
2022/1/5 20:00,11.13,7.63,11.711,1.7,0.0498,0.0417,2.396,305.9,46.8
2022/1/5 20:00,14.73,7.04,7.94,1.147,0.025,0.012,1.061,156.65,11.65
2022/1/5 20:00,11.07,7.76,10.357,2.618,0.11,0.0655,2.174,389.6,186.5
2022/1/5 20:00,10.24,7.707,9.238,3.29,0.6764,0.1272,2.5203,,149.949
2022/1/6 0:00,15.29,7.179,8.243,1.24,0.025,0.005,0.8915,118.419,2.008
2022/1/6 0:00,9.67,8.13,9.62,3.19,0.28,0.16,3.25,482.59,211.72
2022/1/6 0:00,15.57,8.409,8.671,0.5962,0.025,0.005,0.7673,114.893,2.783
2022/1/6 0:00,13.07,8.27,6.256,2.233,0.1,0.005,,7.7,5.8
2022/1/6 0:00,15.19,7.784,8.993,4.38,0.025,0.0145,0.2968,133.534,2.255
2022/1/6 0:00,11.6,7.56,11.685,2.114,0.053,0.0471,1.459,277.1,31.9
2022/1/6 0:00,11.73,7.67,9.742,1.401,0.1338,0.0425,2.084,285.9,40.3
2022/1/6 0:00,17.38,7.03,9.22,2.389,0.4179,0.0741,2.246,2,0.9
2022/1/6 0:00,14.88,8.16,10.66,0.28,0.025,0.01,1.01,119.4,6.12
2022/1/6 0:00,10.89,7.64,11.782,1.7,0.0498,0.0417,2.396,303.6,28.4
2022/1/6 0:00,14.66,7.03,8.03,1.251,0.025,0.012,1.214,156.24,12.05
2022/1/6 0:00,10.8,7.76,10.618,2.618,0.11,0.0655,2.174,352.2,160.5
2022/1/6 0:00,10.19,7.648,8.991,3.29,0.6764,0.1272,2.5203,,157.69
2022/1/6 4:00,15.22,7.17,8.166,0.83,0.025,0.0067,0.9109,118.42,2.119
2022/1/6 4:00,9.74,8.13,10.15,2.63,0.32,0.15,3.64,475.69,201.98
2022/1/6 4:00,15.5,8.402,8.677,0.6246,0.025,0.005,0.7602,115.058,2.79
2022/1/6 4:00,12.74,8.43,10.1,2.727,0.12,0.0418,1.701,6.1,6.7
2022/1/6 4:00,15.18,7.756,8.748,2.12,0.025,0.0153,0.4835,133.789,2.258
2022/1/6 4:00,11.21,7.77,11.727,2.091,0.0646,0.0502,1.287,276.3,28.9
2022/1/6 4:00,11.63,7.67,8.409,1.548,0.1566,0.0397,2.14,277.9,15.4
2022/1/6 4:00,18.26,6.73,8.959,2.32,0.2762,0.0718,2.309,1.9,0.9
2022/1/6 4:00,14.73,8.2,10.86,0.56,0.025,0.01,1.06,119.87,5.07
2022/1/6 4:00,10.67,7.69,11.861,1.8,0.0616,0.0413,2.298,308.7,32.2
2022/1/6 4:00,14.66,7.03,7.92,1.32,0.025,0.012,1.103,156.93,11.87
2022/1/6 4:00,10.89,7.75,10.721,2.102,0.1,0.0685,2.641,338.8,79.5
2022/1/6 4:00,10.26,7.719,9.292,3.04,0.5252,0.1333,2.4192,2701.886,233.794
2022/1/6 8:00,9.68,8.14,9.72,3.41,0.23,0.16,2.73,475.16,287.77
2022/1/6 8:00,15.47,8.401,8.686,0.6116,0.025,0.005,0.8119,115.003,2.752
2022/1/6 8:00,15.05,7.75,8.981,3.33,0.025,0.0109,0.89,133.826,2.261
2022/1/6 8:00,11.21,7.71,11.891,2.111,0.0674,0.0507,1.791,276.1,28.5
2022/1/6 8:00,11.63,7.67,8.653,1.595,0.1721,0.0431,2.37,283.2,18.9
2022/1/6 8:00,14.61,8.17,10.94,0.43,0.025,0.01,1.08,119.66,4.75
2022/1/6 8:00,10.67,7.64,11.879,1.5,0.0359,0.0434,2.431,305.7,27.3
2022/1/6 8:00,14.59,7.04,8.02,1.205,0.025,0.012,1.068,156.73,11.75
2022/1/6 8:00,10.92,7.75,10.666,1.575,0.1,0.0682,2.699,339.2,72.3
2022/1/6 8:00,10.16,7.719,9.51,2.61,0.5147,0.1405,2.3102,2803.877,238.761
2022/1/6 12:00,15.17,7.163,8.216,0.82,0.0298,0.0108,0.6912,118.535,2.162
2022/1/6 12:00,10.13,8.13,9.65,2.64,0.26,0.14,3.02,478.14,316.94
2022/1/6 12:00,15.51,8.37,8.838,0.578,0.025,0.005,0.7456,115.089,3.15
2022/1/6 12:00,15.15,7.763,8.822,4.5,0.025,0.0142,0.3458,134.502,2.156
2022/1/6 12:00,11.2,7.47,11.489,2.131,0.0737,0.0529,1.546,273.8,25.4
2022/1/6 12:00,11.6,7.68,8.622,1.533,0.1498,0.0418,2.218,283.1,15.4
2022/1/6 12:00,14.63,8.2,11.13,0.55,0.025,0.01,1.15,120.32,5.73
2022/1/6 12:00,10.9,7.66,11.823,1.6,0.0576,0.0432,2.381,306.9,26.7
2022/1/6 12:00,14.67,7.04,7.96,1.367,0.025,0.014,1.124,156.2,11.69
2022/1/6 12:00,10.96,7.73,10.602,1.897,0.1,0.0757,2.617,339.3,64.1
2022/1/6 12:00,10.38,7.751,9.152,2.67,0.5511,0.1472,2.2164,,281.105
2022/1/6 16:00,15.13,7.153,8.137,0.83,0.0277,0.0074,0.7106,118.577,2.174
2022/1/6 16:00,9.9,8.15,9.59,1.86,0.3,0.13,3.5,487.72,270.73
2022/1/6 16:00,15.36,8.413,8.775,0.5725,0.025,0.005,0.7576,115.132,3.117
2022/1/6 16:00,9.88,8.22,9.696,3.229,0.23,0.0874,1.226,351.2,22.1
2022/1/6 16:00,15.09,7.741,8.858,3.86,0.025,0.0137,0.1897,134.706,2.15
2022/1/6 16:00,11.17,7.77,11.874,2.023,0.0748,0.0528,1.354,270.7,31.1
2022/1/6 16:00,11.68,7.68,8.534,1.572,0.0835,0.0417,1.878,282,15.5
2022/1/6 16:00,9.9,6.77,8.228,2.337,0.3896,0.0743,2.379,459.6,25.8
2022/1/6 16:00,14.71,8.24,11.32,0.5,0.025,0.01,0.99,120.03,5.08
2022/1/6 16:00,10.83,7.66,11.855,1.7,0.0492,0.045,2.3,307.5,21.4
2022/1/6 16:00,14.6,7.03,8.06,1.228,0.025,0.012,1.04,156.13,12.07
2022/1/6 16:00,10.34,7.704,9.206,2.65,0.4684,0.1453,2.2171,2779.968,252.292
2022/1/6 20:00,15.06,7.167,8.222,0.9,0.0261,0.005,0.8075,118.625,2.123
2022/1/6 20:00,9.65,8.14,9.61,3.25,0.27,0.16,4.12,488.17,217.75
2022/1/6 20:00,15.39,8.391,8.691,0.6973,0.025,0.005,0.7654,115.141,3.127
2022/1/6 20:00,9.79,8.17,9.353,3.142,0.13,0.0481,1.372,352.1,7.2
2022/1/6 20:00,15.12,7.745,8.817,3.95,0.025,0.0134,0.3335,135.024,2.228
2022/1/6 20:00,11.46,7.91,12.146,2.108,0.0561,0.0515,1.232,275.7,41.4
2022/1/6 20:00,12.03,7.66,8.519,1.726,0.1082,0.043,1.693,286.6,14.4
2022/1/6 20:00,9.68,6.77,8.23,1.764,0.4038,0.0732,2.371,460,22.1
2022/1/6 20:00,14.77,8.23,11.24,0.69,0.025,0.01,1.23,119.02,5.77
2022/1/6 20:00,11.02,7.56,11.744,1.9,0.057,0.045,2.281,303,33.4
2022/1/6 20:00,14.57,7.03,7.99,1.158,0.025,0.011,1.089,157.07,11.99
2022/1/6 20:00,10.98,7.71,10.462,1.597,0.1,0.0802,2.816,333.7,70.2
2022/1/6 20:00,10.23,7.778,9.29,2.39,0.3802,0.135,2.1375,2352.829,240.133
2022/1/7 0:00,15.02,7.169,8.227,0.9,0.0261,0.005,0.8075,118.66,2.137
2022/1/7 0:00,9.46,8.15,9.59,3.25,0.27,0.16,4.12,487.91,207.79
2022/1/7 0:00,15.42,8.375,8.633,0.6973,0.025,0.005,0.7654,115.265,3.19
2022/1/7 0:00,9.69,8.16,9.304,3.142,0.13,0.0481,1.372,352.1,8.9
2022/1/7 0:00,15.1,7.751,8.602,3.95,0.025,0.0134,0.3335,135.134,2.229
2022/1/7 0:00,10.94,7.54,11.622,2.108,0.0561,0.0515,1.232,268.3,28.4
2022/1/7 0:00,12.13,7.66,8.157,1.726,0.1082,0.043,1.693,292.7,13.5
2022/1/7 0:00,9.57,6.76,8.102,1.764,0.4038,0.0732,2.371,462.7,22.3
2022/1/7 0:00,14.64,8.15,10.68,0.69,0.025,0.01,1.23,119.53,5.05
2022/1/7 0:00,10.85,7.61,11.818,1.9,0.057,0.045,2.281,303.2,26.6
2022/1/7 0:00,14.51,7.03,7.95,1.459,0.025,0.01,1.186,157.15,11.89
2022/1/7 0:00,10.96,7.74,10.541,1.597,0.1,0.0802,2.816,338.7,103.9
2022/1/7 0:00,10.2,7.727,9.374,2.39,0.3802,0.135,2.1375,2032.039,276.845
2022/1/7 4:00,15.04,7.172,8.289,0.99,0.025,0.005,0.8204,118.807,2.123
2022/1/7 4:00,9.2,8.15,9.75,2.17,0.28,0.12,4.18,485.21,222.86
2022/1/7 4:00,15.37,8.366,8.638,0.4853,0.025,0.005,1.0055,115.18,3.082
2022/1/7 4:00,9.49,8.12,9.139,3.254,0.23,0.0417,1.378,352.6,5.7
2022/1/7 4:00,15.09,7.744,8.523,3.93,0.025,0.0137,0.2111,135.338,2.261
2022/1/7 4:00,10.84,7.41,11.897,1.947,0.0922,0.0553,1.18,266.4,28.6
2022/1/7 4:00,12.03,7.65,8.185,1.874,0.1133,0.0419,1.62,287.7,12.3
2022/1/7 4:00,9.38,6.77,8.167,2.111,0.4898,0.0743,2.508,462.6,24.5
2022/1/7 4:00,14.54,8.16,10.67,0.63,0.025,0.01,1.16,120.57,4.6
2022/1/7 4:00,10.66,7.63,11.853,1.5,0.0502,0.0447,2.282,304.8,23.3
2022/1/7 4:00,14.49,7.04,7.92,1.448,0.025,0.011,1.089,155.48,11.83
2022/1/7 4:00,11.07,7.71,10.428,1.875,0.09,0.0673,2.581,334.1,61.5
2022/1/7 4:00,10.1,7.81,9.152,1.82,0.2661,0.1482,1.9422,1767.252,272.502
2022/1/7 8:00,15.02,7.169,8.247,0.84,0.0266,0.0078,0.7558,118.833,2.097
2022/1/7 8:00,9.31,8.14,9.72,1.78,0.3,0.11,3.11,495.51,214.9
2022/1/7 8:00,15.35,8.373,8.675,0.4933,0.025,0.005,0.8227,115.731,3.168
2022/1/7 8:00,9.46,8.11,9.099,6.26,0.71,0.1911,1.363,354.3,7.7
2022/1/7 8:00,15.06,7.733,8.485,2.48,0.025,0.0148,0.3335,135.997,2.29
2022/1/7 8:00,10.81,7.55,12.105,1.959,0.099,0.0587,1.634,263.1,30.3
2022/1/7 8:00,12.03,7.64,8.381,1.874,0.1133,0.0419,1.62,285.4,15.2
2022/1/7 8:00,9.14,6.78,8.139,2.285,0.4754,0.082,3.293,465.4,26.9
2022/1/7 8:00,14.46,8.15,10.71,0.61,0.025,0.01,1.09,119.97,4.51
2022/1/7 8:00,10.5,7.63,11.851,1.3,0.0525,0.0425,2.396,304.4,22.6
2022/1/7 8:00,14.44,7.01,7.97,1.124,0.025,0.011,1.096,156.75,11.74
2022/1/7 8:00,11.14,7.71,10.335,1.875,0.09,0.0673,2.581,329.8,52.8
2022/1/7 8:00,10.09,7.823,9.324,1.52,0.2422,0.1494,1.8417,1513.781,282.947
2022/1/7 12:00,15.05,7.168,8.328,0.79,0.0327,0.0074,0.7041,118.956,2.142
2022/1/7 12:00,11.18,8.11,10.73,3.4,0.22,0.16,3.5,506.35,232.84
2022/1/7 12:00,15.44,8.403,8.837,0.6342,0.025,0.005,0.7268,115.323,3.08
2022/1/7 12:00,9.85,8.14,9.43,3.517,0.34,0.0803,1.514,352.1,18.9
2022/1/7 12:00,15.11,7.762,8.448,1.94,0.025,0.0109,0.2387,136.069,2.25
2022/1/7 12:00,10.96,7.93,12,1.928,0.0868,0.058,1.233,265.1,32
2022/1/7 12:00,9.61,6.81,8.375,2.276,0.4839,0.0729,3.117,467,25.5
2022/1/7 12:00,14.41,8.2,11.01,0.7,0.025,0.01,1.16,120.59,5.09
2022/1/7 12:00,11.52,7.57,11.602,1.5,0.0423,0.0418,2.426,304.5,19.9
2022/1/7 12:00,14.49,7.03,8.11,1.529,0.025,0.011,0.991,157.3,11.56
2022/1/7 12:00,11.15,7.71,10.386,1.93,0.07,0.0779,2.61,328.8,50.1
2022/1/7 12:00,10.51,7.8,11.394,1.34,0.2406,0.1602,1.6099,1347.918,321.211
2022/1/7 16:00,15.04,7.173,8.266,0.79,0.0447,0.0056,0.7171,118.93,2.071
2022/1/7 16:00,10.2,8.15,9.16,2.95,0.2,0.13,1.87,506.85,280.71
2022/1/7 16:00,15.41,8.396,8.729,0.493,0.025,0.005,0.7756,115.621,3.075
2022/1/7 16:00,9.91,8.13,9.305,3.776,0.3,0.1046,1.505,354.1,26.6
2022/1/7 16:00,14.98,7.738,8.712,3.96,0.025,0.0131,0.4498,136.999,2.438
2022/1/7 16:00,10.94,7.59,12.12,1.891,0.0924,0.0588,1.264,262.9,28.5
2022/1/7 16:00,11.63,7.76,8.789,1.928,0.1023,0.0436,1.925,297.3,14.4
2022/1/7 16:00,10.01,6.81,8.439,1.894,0.4836,0.073,3.151,466.6,25.2
2022/1/7 16:00,14.55,8.21,10.97,0.7,0.025,0.01,1.08,120.72,4.68
2022/1/7 16:00,11.44,7.57,11.625,1.8,0.0417,0.0451,2.372,304.8,17.6
2022/1/7 16:00,14.53,7.04,8.03,0.973,0.025,0.012,1.082,156.64,12.03
2022/1/7 16:00,11.2,7.67,10.299,1.991,0.1,0.0809,2.678,328.9,38.6
2022/1/7 16:00,10.6,7.731,9.296,1.31,0.2296,0.1694,1.5616,1257.203,353.738
2022/1/7 20:00,14.99,7.169,8.266,0.79,0.0447,0.0056,0.7171,119.009,2.1
2022/1/7 20:00,9.75,8.12,9.62,3.36,0.27,0.18,4.31,515.18,253.96
2022/1/7 20:00,15.37,8.379,8.655,0.562,0.025,0.005,0.7699,115.575,3.087
2022/1/7 20:00,9.79,8.11,9.24,3.938,0.39,0.096,1.543,354.8,17
2022/1/7 20:00,14.88,7.74,8.753,3.96,0.025,0.0131,0.4498,136.164,2.433
2022/1/7 20:00,10.83,7.53,12.06,1.936,0.0942,0.0588,0.81,262.1,33.5
2022/1/7 20:00,11.93,7.7,8.439,1.641,0.1048,0.0414,1.758,288.2,17
2022/1/7 20:00,9.79,6.81,8.281,1.964,0.4842,0.0642,2.954,466.7,19.7
2022/1/7 20:00,14.73,8.24,11.07,0.73,0.025,0.01,1.05,119.21,5.23
2022/1/7 20:00,11.3,7.52,11.651,1.5,0.0422,0.0441,2.352,301,16.1
2022/1/7 20:00,14.48,7.04,7.94,1.587,0.025,0.012,1.117,156.7,11.97
2022/1/7 20:00,11.24,7.65,10.238,2.152,0.1,0.0682,2.344,329.5,47.6
2022/1/7 20:00,10.48,7.786,8.992,1.33,0.2161,0.1591,1.4436,1183.614,296.34
2022/1/8 0:00,14.98,7.177,8.271,0.94,0.0391,0.005,0.814,119,2.069
2022/1/8 0:00,9.62,8.13,9.64,2.36,0.31,0.15,4.68,517.75,259.88
2022/1/8 0:00,15.36,8.37,8.62,0.6018,0.025,0.005,0.1504,115.489,3.078
2022/1/8 0:00,9.65,8.11,9.174,3.619,0.37,0.0525,1.438,355.6,8.2
2022/1/8 0:00,14.93,7.72,8.8,0.52,0.025,2.464,1.047,136.027,2.346
2022/1/8 0:00,10.94,7.79,11.856,1.978,0.0948,0.0577,0.978,265.8,32.7
2022/1/8 0:00,11.93,7.69,8.583,1.695,5.3405,0.0418,1.775,284.1,16.7
2022/1/8 0:00,9.9,6.76,7.971,1.885,0.5318,0.074,2.882,464.5,19.4
2022/1/8 0:00,14.61,8.14,10.6,0.73,0.025,0.01,1.05,119.79,4.7
2022/1/8 0:00,11.16,7.5,11.668,1.6,0.0536,0.0436,2.295,300.4,14.2
2022/1/8 0:00,14.42,7.01,8.08,1.066,0.025,0.012,1.082,156.72,11.95
2022/1/8 0:00,11.26,7.66,10.271,1.636,0.09,0.0743,2.8,326.7,40.8
2022/1/8 0:00,10.37,7.777,9.018,1.2,0.1949,0.1647,1.4687,1067.056,365.185
2022/1/8 4:00,14.94,7.166,8.219,0.88,0.0392,0.005,0.8463,118.986,2.171
2022/1/8 4:00,9.51,8.18,9.52,3.68,0.36,0.16,5.87,521.78,324.33
2022/1/8 4:00,15.33,8.364,8.599,0.5678,0.025,0.005,0.7734,115.358,3.111
2022/1/8 4:00,9.69,8.1,9.184,3.568,0.37,0.0351,1.628,356.4,5.9
2022/1/8 4:00,14.92,7.731,8.803,3.48,0.025,0.0202,0.3488,135.23,2.346
2022/1/8 4:00,10.68,7.42,11.901,1.849,0.0961,0.0593,0.94,256.3,28.5
2022/1/8 4:00,11.83,7.68,8.361,1.649,4.214,0.0395,1.671,282.3,13.8
2022/1/8 4:00,9.79,6.71,7.645,1.981,0.5535,0.0749,2.777,470.4,20.8
2022/1/8 4:00,11,7.51,11.707,1.5,0.0537,0.044,2.281,300.8,14.2
2022/1/8 4:00,14.36,7.02,7.9,1.471,0.025,0.012,1.179,157.49,11.82
2022/1/8 4:00,11.28,7.58,10.175,2.141,0.09,0.0746,2.798,327,32.7
2022/1/8 4:00,10.33,7.761,9.122,0.92,0.2103,0.1674,1.2954,907.387,360.533
2022/1/8 8:00,14.97,7.147,8.182,0.83,0.0398,0.005,0.7946,118.921,2.182
2022/1/8 8:00,9.53,8.23,9.46,4.34,0.22,0.18,4.84,527.54,455.34
2022/1/8 8:00,15.33,8.363,8.628,0.5559,0.025,0.005,0.7843,115.29,3.086
2022/1/8 8:00,9.5,8.09,9.062,3.573,0.2,0.0488,1.562,356.7,6.6
2022/1/8 8:00,14.91,7.73,8.801,1.9,0.025,0.0131,0.3611,136.06,2.323
2022/1/8 8:00,10.67,7.44,11.768,0.304,0.1041,0.0612,1.518,254.9,31.2
2022/1/8 8:00,11.83,7.67,8.458,1.61,0.1502,0.005,1.754,281.7,17.8
2022/1/8 8:00,9.64,6.7,7.639,2.085,0.5269,0.0746,3.386,475.2,24.2
2022/1/8 8:00,10.88,7.52,11.745,1.1,0.038,0.0453,2.435,304.6,16.9
2022/1/8 8:00,14.35,7.02,7.9,1.436,0.025,0.012,1.144,156.33,11.86
2022/1/8 8:00,10.31,7.761,9.541,0.95,0.1549,0.1666,1.2195,761.447,410.424
2022/1/8 12:00,15.02,7.165,8.231,0.95,0.025,0.0078,0.7558,118.984,2.142
2022/1/8 12:00,11.64,8.22,10.47,4.95,0.29,0.2,5.32,527.6,570.21
2022/1/8 12:00,15.43,8.394,8.766,0.471,0.025,0.005,0.7843,115.23,3.364
2022/1/8 12:00,9.92,8.12,9.346,3.867,0.15,0.0723,1.544,357.4,13.1
2022/1/8 12:00,15.03,7.77,8.668,1.9,0.025,0.0131,0.3611,135.966,2.322
2022/1/8 12:00,10.94,7.54,12.287,1.767,0.0859,0.0595,1.392,256.9,31.4
2022/1/8 12:00,12.13,7.69,9.465,1.455,0.1048,0.0391,1.873,277.3,22.3
2022/1/8 12:00,9.68,6.81,8.551,2.659,0.4548,0.0682,3.148,469,23.8
2022/1/8 12:00,13.24,7.81,10.423,1.6,0.0401,0.0424,2.371,5.4,0.7
2022/1/8 12:00,14.43,7.21,8.32,1.286,0.025,0.013,1.047,157.08,11.71
2022/1/8 12:00,11.5,7.58,10.096,1.658,0.1,0.0741,3.259,320.5,34.7
2022/1/8 12:00,10.59,7.749,9.788,0.85,0.1539,0.168,1.0433,645.723,362.525
2022/1/8 16:00,15.02,7.17,8.225,0.77,0.025,0.005,0.7558,119.071,2.079
2022/1/8 16:00,10.64,8.3,9.51,4.95,0.29,0.2,5.32,535.24,650.11
2022/1/8 16:00,15.4,8.418,8.806,0.4761,0.025,0.005,0.7843,115.703,3.137
2022/1/8 16:00,10,8.14,9.442,3.771,0.17,0.0768,1.58,357.8,16.5
2022/1/8 16:00,15.04,7.724,8.769,4.89,0.025,0.0093,0.6671,135.507,2.029
2022/1/8 16:00,11.07,7.71,11.658,1.767,0.0859,0.0595,1.392,253,30.4
2022/1/8 16:00,12.13,7.75,9.901,1.61,0.0988,0.0385,1.718,278.3,20.2
2022/1/8 16:00,10.01,6.86,8.617,2.554,0.425,0.0659,3.013,467.2,22.4
2022/1/8 16:00,14.71,8.21,11.13,0.48,0.025,0.01,1.04,120.57,4.16
2022/1/8 16:00,11.55,7.55,11.57,1.7,0.0505,0.0447,2.339,305.6,17
2022/1/8 16:00,14.6,7.07,8.04,1.332,0.025,0.011,1.075,156.32,11.67
2022/1/8 16:00,11.47,7.58,10.148,1.78,0.1,0.0706,2.259,319.3,29.5
2022/1/8 16:00,10.49,7.817,9.122,2.48,0.2054,0.1511,2.2954,573.485,369.662
2022/1/8 20:00,14.97,7.159,8.217,0.93,0.0384,0.0056,0.8398,118.825,2.169
2022/1/8 20:00,9.73,8.18,9.34,4.61,0.14,0.005,5.63,551.57,516.37
2022/1/8 20:00,15.35,8.365,8.587,0.5926,0.025,0.005,0.7317,115.503,3.071
2022/1/8 20:00,9.87,8.11,9.27,3.74,0.16,0.0768,1.58,357.4,11.7
2022/1/8 20:00,15.03,7.721,8.803,1.52,0.025,0.0109,0.8017,136.579,2.2
2022/1/8 20:00,10.81,7.7,12.196,1.835,0.0915,0.0727,1.101,251.4,30.4
2022/1/8 20:00,12.03,7.69,9.358,1.556,0.0948,0.037,1.657,266.6,20.6
2022/1/8 20:00,9.96,6.93,9.664,2.841,0.4409,0.0672,3.232,465.3,23.5
2022/1/8 20:00,14.83,8.27,11.42,0.48,0.025,0.01,1.13,118.86,4.54
2022/1/8 20:00,11.25,7.51,11.641,1.6,0.061,0.0467,2.289,301.5,11.6
2022/1/8 20:00,14.5,7.03,7.94,1.506,0.025,0.012,1.103,156.87,11.59
2022/1/8 20:00,11.06,7.49,10.154,2.18,0.13,0.0755,2.912,333,26.3
2022/1/8 20:00,10.55,7.705,9.217,3.22,0.1345,0.2061,1.9062,474.743,329.177
2022/1/9 0:00,14.9,7.157,8.238,0.77,0.025,0.005,0.7817,118.804,2.242
2022/1/9 0:00,9.67,8.16,9.34,4.57,0.45,0.005,5.14,554.62,537.04
2022/1/9 0:00,15.26,8.365,8.617,0.5824,0.025,0.005,0.7705,115.113,3.071
2022/1/9 0:00,9.85,8.11,9.259,3.806,0.17,0.08,1.586,358.1,17.1
